,id,age,sex,hhold,htype,wp,long,lat,RID
7515038,36081097203i5956,17,m,36081097203h691,5,36081130100s0,-73.77692803938349,40.600199318807995,91583
7515039,36081097203i4731,19,m,36081097203h691,5,36061003100w2139,-73.77692803938349,40.600199318807995,91583
7515040,36081097203i615,17,m,36081097203h691,5,36059404600s1,-73.77692803938349,40.600199318807995,91583
7515041,36081097203i621,6,m,36081097203h691,5,36005023301s1,-73.77692803938349,40.600199318807995,91583
7515042,36081097203i620,10,f,36081097203h691,5,36005023301s1,-73.77692803938349,40.600199318807995,91583
7515043,36081097203i5426,4,m,36081097203h691,5,36005038700s3,-73.77692803938349,40.600199318807995,91583
3654403,36047101000i1992,48,f,36047101000h220,5,36047101000h220,-73.89430703419109,40.635356782361,795651
3654404,36047101000i363,29,f,36047101000h220,5,36047072200w19,-73.89430703419109,40.635356782361,795651
3654405,36047101000i379,14,m,36047101000h220,5,36047110400s5,-73.89430703419109,40.635356782361,795651
811616,36005027300i5591,30,f,36005027300h2025,1,36005027300h2025,-73.9015136104512,40.8741166578753,656654
811617,36005027300i3788,24,f,36005027300h2025,1,36119002600w390,-73.9015136104512,40.8741166578753,656654
811618,36005027300i2836,32,m,36005027300h2025,1,36119009600w9,-73.9015136104512,40.8741166578753,656654
811619,36005027300i6054,20,m,36005027300h2025,1,36005027300h2025,-73.9015136104512,40.8741166578753,656654
811620,36005027300i5315,15,f,36005027300h2025,1,36005001600s10,-73.9015136104512,40.8741166578753,656654
811621,36005027300i5314,15,f,36005027300h2025,1,36005001600s10,-73.9015136104512,40.8741166578753,656654
811622,36005027300i5304,13,f,36005027300h2025,1,36005027300s0,-73.9015136104512,40.8741166578753,656654
950372,36005033600i4044,40,f,36005033600h2266,0,36005033600h2266,-73.8682780225396,40.8696836726127,411310
950373,36005033600i2971,35,m,36005033600h2266,0,36005033600h2266,-73.8682780225396,40.8696836726127,411310
950374,36005033600i5852,38,f,36005033600h2266,0,34017015700w25,-73.8682780225396,40.8696836726127,411310
1415498,36047002300i623,40,f,36047002300h468,5,36047093400w2,-73.98619302377071,40.6995564467811,425917
1415499,36047002300i600,2,m,36047002300h468,5,36047001300d0,-73.98619302377071,40.6995564467811,425917
1415500,36047002300i601,0,m,36047002300h468,5,36047001300d0,-73.98619302377071,40.6995564467811,425917
3154593,36047061002i1895,56,m,36047061002h1371,1,36047061002h1371,-73.9569545830388,40.575628988507,956248
3154594,36047061002i4327,9,m,36047061002h1371,1,36081096400s0,-73.9569545830388,40.575628988507,956248
3154595,36047061002i2109,48,f,36047061002h1371,1,36047061002h1371,-73.9569545830388,40.575628988507,956248
1843883,36047019300i216,26,f,36047019300h435,9,36047019300h435,-73.96024147810459,40.692482871637296,767221
8418940,36119001700i4742,18,m,36119001700h1512,0,36119001700h1512,-73.862924113447,40.9450480734154,733105
8418941,36119001700i2113,77,f,36119001700h1512,0,36061031703w331,-73.862924113447,40.9450480734154,733105
8418942,36119001700i1252,73,m,36119001700h1512,0,36119001700w555,-73.862924113447,40.9450480734154,733105
8418943,36119001700i5574,64,m,36119001700h1512,0,36005028400w401,-73.862924113447,40.9450480734154,733105
4931231,36061015400i12057,1,f,36061015400h5225,1,36061015200d2,-73.94711746258409,40.7809135206764,1285505
4931232,36061015400i6116,31,m,36061015400h5225,1,36061005800w1124,-73.94711746258409,40.7809135206764,1285505
4931233,36061015400i12035,4,m,36061015400h5225,1,36061015801s2,-73.94711746258409,40.7809135206764,1285505
4931234,36061015400i6857,26,f,36061015400h5225,1,36061015400h5225,-73.94711746258409,40.7809135206764,1285505
4931235,36061015400i12048,7,m,36061015400h5225,1,36061015801s2,-73.94711746258409,40.7809135206764,1285505
6337172,36081027700i386,46,m,36081027700h533,7,36061003900w467,-73.877509202908,40.7540209480614,779352
2202226,36047030000i1636,26,f,36047030000h854,1,36047030000h854,-73.9911717994612,40.6003211921673,795287
2202227,36047030000i2544,5,m,36047030000h854,1,36047092400s5,-73.9911717994612,40.6003211921673,795287
2202228,36047030000i2545,5,m,36047030000h854,1,36047092400s5,-73.9911717994612,40.6003211921673,795287
2202229,36047030000i3789,25,m,36047030000h854,1,36047030000h854,-73.9911717994612,40.6003211921673,795287
2202230,36047030000i3720,58,f,36047030000h854,1,36061005400w602,-73.9911717994612,40.6003211921673,795287
2202231,36047030000i1415,20,m,36047030000h854,1,36047030000h854,-73.9911717994612,40.6003211921673,795287
2202232,36047030000i3442,66,f,36047030000h854,1,36061025100w473,-73.9911717994612,40.6003211921673,795287
2202233,36047030000i3823,9,f,36047030000h854,1,36047092400s3,-73.9911717994612,40.6003211921673,795287
8995832,34003020200i1361,59,f,34003020200h603,1,34003020200h603,-74.19322023605692,40.9791186702888,317953
8995833,34003020200i1242,54,m,34003020200h603,1,34027042600w352,-74.19322023605692,40.9791186702888,317953
8995834,34003020200i1925,16,m,34003020200h603,1,34013018700s0,-74.19322023605692,40.9791186702888,317953
10966943,34031180700i335,27,m,34031180700h494,2,34031180700h494,-74.16866646377329,40.9310091750151,56684
10966944,34031180700i2140,2,m,34031180700h494,2,34031264200d4,-74.16866646377329,40.9310091750151,56684
10966945,34031180700i2608,54,m,34031180700h494,2,34003042302w1381,-74.16866646377329,40.9310091750151,56684
9653672,34013009300i1291,27,f,34013009300h608,5,34023000702w938,-74.16631497135059,40.7684111261599,34822
9653673,34013009300i4760,41,f,34013009300h608,5,34013009300h608,-74.16631497135059,40.7684111261599,34822
9653674,34013009300i1510,5,m,34013009300h608,5,34003001000s1,-74.16631497135059,40.7684111261599,34822
1759446,36047016100i2998,63,m,36047016100h802,1,36061010900w2244,-73.97284011560929,40.679435935087206,796591
1759447,36047016100i2631,14,f,36047016100h802,1,36061011900s1,-73.97284011560929,40.679435935087206,796591
1759448,36047016100i2630,17,m,36047016100h802,1,36061011900s1,-73.97284011560929,40.679435935087206,796591
1759449,36047016100i2621,6,m,36047016100h802,1,36081040300s0,-73.97284011560929,40.679435935087206,796591
1759450,36047016100i2616,3,f,36047016100h802,1,36081018101d1,-73.97284011560929,40.679435935087206,796591
1759451,36047016100i3026,37,m,36047016100h802,1,36061011900w2234,-73.97284011560929,40.679435935087206,796591
1759452,36047016100i1125,34,m,36047016100h802,1,36061010200w2008,-73.97284011560929,40.679435935087206,796591
1759453,36047016100i1191,39,f,36047016100h802,1,36047002100w404,-73.97284011560929,40.679435935087206,796591
5323009,36061021500i1085,5,f,36061021500h552,5,36005005100s0,-73.94749638291921,40.8160202694984,1146237
5323010,36061021500i845,33,f,36061021500h552,5,36061018700w62,-73.94749638291921,40.8160202694984,1146237
5323011,36061021500i2265,32,f,36061021500h552,5,36061021500h552,-73.94749638291921,40.8160202694984,1146237
876258,36005029700i809,59,f,36005029700h772,5,36005029700h772,-73.9120413159173,40.885432233372796,763958
876259,36005029700i710,15,f,36005029700h772,5,36005001600s10,-73.9120413159173,40.885432233372796,763958
876260,36005029700i687,16,f,36005029700h772,5,36005001600s10,-73.9120413159173,40.885432233372796,763958
2568153,36047041500i168,56,m,36047041500h184,7,36047045300w105,-73.9151489293271,40.691763145044,794611
6227588,36081025100i570,3,f,36081025100h1027,3,36103159601d0,-73.9083216609047,40.7457298049697,779786
6227589,36081025100i768,35,m,36081025100h1027,3,36061011300w993,-73.9083216609047,40.7457298049697,779786
6227590,36081025100i5063,22,f,36081025100h1027,3,36081025100h1027,-73.9083216609047,40.7457298049697,779786
6227591,36081025100i4650,53,m,36081025100h1027,3,36081025100h1027,-73.9083216609047,40.7457298049697,779786
6227592,36081025100i4849,19,m,36081025100h1027,3,36081025100h1027,-73.9083216609047,40.7457298049697,779786
10107548,34017000800i3001,49,m,34017000800h538,5,34017000800h538,-74.04552233823041,40.743686304421104,1228286
10107549,34017000800i3059,28,f,34017000800h538,5,34005702906w,-74.04552233823041,40.743686304421104,1228286
10107550,34017000800i700,26,f,34017000800h538,5,34017000800h538,-74.04552233823041,40.743686304421104,1228286
10107551,34017000800i733,9,f,34017000800h538,5,34017001201s0,-74.04552233823041,40.743686304421104,1228286
5803130,36081005300i389,53,m,36081005300h632,7,36061009200w1772,-73.9281213184665,40.761320852115,781709
8845139,34003011300i3048,61,f,34003011300h1491,6,34017018100w41,-74.1284411047025,40.898287169854605,168041
8845140,34003011300i3056,63,f,34003011300h1491,6,34003011300h1491,-74.1284411047025,40.898287169854605,168041
8845141,34003011300i3053,68,f,34003011300h1491,6,34003011300h1491,-74.1284411047025,40.898287169854605,168041
8845142,34003011300i3054,72,f,34003011300h1491,6,34013021702w62,-74.1284411047025,40.898287169854605,168041
750306,36005025300i897,6,m,36005025300h516,5,36005000400s0,-73.9049463933637,40.8595086988959,655211
750307,36005025300i5819,36,m,36005025300h516,5,36005025300h516,-73.9049463933637,40.8595086988959,655211
750308,36005025300i909,2,m,36005025300h516,5,36005025300h516,-73.9049463933637,40.8595086988959,655211
750309,36005025300i821,39,f,36005025300h516,5,36005025300h516,-73.9049463933637,40.8595086988959,655211
750310,36005025300i5805,28,m,36005025300h516,5,36005025300h516,-73.9049463933637,40.8595086988959,655211
1979769,36047023500i862,30,m,36047023500h552,1,36047000900w7666,-73.9578017158633,40.6933852530154,661885
1979770,36047023500i1116,6,m,36047023500h552,1,36047025100s0,-73.9578017158633,40.6933852530154,661885
1979771,36047023500i2996,16,f,36047023500h552,1,36047053500s6,-73.9578017158633,40.6933852530154,661885
1979772,36047023500i1044,39,f,36047023500h552,1,36047023500h552,-73.9578017158633,40.6933852530154,661885
6545093,36081038100i3114,28,f,36081038100h1395,0,36047000900w9675,-73.85942829237871,40.754757003407,91292
6545094,36081038100i5904,33,m,36081038100h1395,0,36081038100h1395,-73.85942829237871,40.754757003407,91292
6545095,36081038100i5983,38,m,36081038100h1395,0,36081038100h1395,-73.85942829237871,40.754757003407,91292
6545096,36081038100i2234,20,m,36081038100h1395,0,36081038100h1395,-73.85942829237871,40.754757003407,91292
6545097,36081038100i4097,51,f,36081038100h1395,0,36081038100h1395,-73.85942829237871,40.754757003407,91292
4247133,36061002602i940,26,m,36061002602h841,7,36061002602h841,-73.9781177880059,40.725095546782704,1252505
11069331,34031183101i894,17,f,34031183101h443,1,34003011200s1,-74.1431253450361,40.8968989697434,792858
11069332,34031183101i2362,30,f,34031183101h443,1,34031182900w468,-74.1431253450361,40.8968989697434,792858
11069333,34031183101i2258,76,f,34031183101h443,1,34003017200w355,-74.1431253450361,40.8968989697434,792858
11069334,34031183101i2223,5,f,34031183101h443,1,34003011200s2,-74.1431253450361,40.8968989697434,792858
11069335,34031183101i757,55,f,34031183101h443,1,34031223802w746,-74.1431253450361,40.8968989697434,792858
11069336,34031183101i467,63,m,34031183101h443,1,34031183101h443,-74.1431253450361,40.8968989697434,792858
130709,36005006000i1097,29,f,36005006000h163,4,36061011500w100,-73.87361576445942,40.8397968823249,657629
130710,36005006000i284,68,f,36005006000h163,4,36005006000h163,-73.87361576445942,40.8397968823249,657629
8614781,36119006000i2475,56,m,36119006000h1388,0,36119005800w27,-73.77373237942841,40.915583152027395,537089
8614782,36119006000i2629,64,f,36119006000h1388,0,36119006000h1388,-73.77373237942841,40.915583152027395,537089
8614783,36119006000i3997,9,m,36119006000h1388,0,36005034200s0,-73.77373237942841,40.915583152027395,537089
9292582,34003047500i235,12,f,34003047500h350,5,34003047500s3,-74.1071370917703,40.965357161319204,318258
9292583,34003047500i448,55,f,34003047500h350,5,34003047500h350,-74.1071370917703,40.965357161319204,318258
9292584,34003047500i6132,46,m,34003047500h350,5,34003047500h350,-74.1071370917703,40.965357161319204,318258
9292585,34003047500i259,14,m,34003047500h350,5,34003047500s2,-74.1071370917703,40.965357161319204,318258
8217283,36085025100i4002,54,f,36085025100h1944,0,36061003100w1900,-74.1436186275008,40.6209144348237,476931
8217284,36085025100i3875,45,m,36085025100h1944,0,36119004800w68,-74.1436186275008,40.6209144348237,476931
735018,36005025000i2182,9,f,36005025000h591,1,36005000400s0,-73.8582314973445,40.851992666059296,802607
735019,36005025000i1951,70,f,36005025000h591,1,36005025000h591,-73.8582314973445,40.851992666059296,802607
735020,36005025000i674,40,m,36005025000h591,1,36005025000h591,-73.8582314973445,40.851992666059296,802607
735021,36005025000i1116,12,f,36005025000h591,1,36005025000s0,-73.8582314973445,40.851992666059296,802607
735022,36005025000i858,30,f,36005025000h591,1,36005025000h591,-73.8582314973445,40.851992666059296,802607
4954297,36061015602i833,38,m,36061015602h752,1,36061012600w283,-73.944748144159,40.7841568243399,1285485
4954298,36061015602i1531,10,m,36061015602h752,1,36081007100s0,-73.944748144159,40.7841568243399,1285485
4954299,36061015602i1283,43,f,36061015602h752,1,36061015602h752,-73.944748144159,40.7841568243399,1285485
4954300,36061015602i2098,11,m,36061015602h752,1,36081007100s0,-73.944748144159,40.7841568243399,1285485
4954301,36061015602i1528,7,f,36061015602h752,1,36081007100s0,-73.944748144159,40.7841568243399,1285485
4954302,36061015602i2136,40,f,36061015602h752,1,36061015602h752,-73.944748144159,40.7841568243399,1285485
4954303,36061015602i2263,7,m,36061015602h752,1,36081007100s0,-73.944748144159,40.7841568243399,1285485
1766196,36047016500i4851,26,f,36047016500h1140,1,36047016500h1140,-73.9719569309854,40.67149469396821,664264
1766197,36047016500i1177,36,m,36047016500h1140,1,36061010400w2002,-73.9719569309854,40.67149469396821,664264
1766198,36047016500i1176,6,f,36047016500h1140,1,36005003900s1,-73.9719569309854,40.67149469396821,664264
1766199,36047016500i1180,9,f,36047016500h1140,1,36005003900s1,-73.9719569309854,40.67149469396821,664264
1766200,36047016500i1485,36,f,36047016500h1140,1,36061000900w1884,-73.9719569309854,40.67149469396821,664264
10632411,34017018301i455,37,m,34017018301h338,7,34017018301h338,-74.0337552699945,40.7359667601332,1228318
1487269,36047006400i2791,13,f,36047006400h1077,1,36047024800s0,-74.02833177064291,40.6308138469313,767363
1487270,36047006400i3352,37,f,36047006400h1077,1,36047013600w41,-74.02833177064291,40.6308138469313,767363
1487271,36047006400i1851,49,f,36047006400h1077,1,36047006400h1077,-74.02833177064291,40.6308138469313,767363
1487272,36047006400i2789,10,m,36047006400h1077,1,36047014500s0,-74.02833177064291,40.6308138469313,767363
1487273,36047006400i1634,43,m,36047006400h1077,1,36047006400h1077,-74.02833177064291,40.6308138469313,767363
8463887,36119002401i320,41,f,36119002401h318,4,36087011303w326,-73.8538311028922,40.9340292895641,536125
10536123,34017015801i2219,28,m,34017015801h1301,0,34017015801h1301,-74.0082961565646,40.7805139032759,330733
10536124,34017015801i2194,31,f,34017015801h1301,0,34017015801h1301,-74.0082961565646,40.7805139032759,330733
6775613,36081047900i4114,74,f,36081047900h1743,6,36081047900h1743,-73.877271535802,40.731800493814895,693370
6775614,36081047900i3555,44,f,36081047900h1743,6,36081047900h1743,-73.877271535802,40.731800493814895,693370
6775615,36081047900i3558,35,f,36081047900h1743,6,09001110302w577,-73.877271535802,40.731800493814895,693370
6775616,36081047900i5221,45,f,36081047900h1743,6,36081126700w130,-73.877271535802,40.731800493814895,693370
2943113,36047053000i2461,28,m,36047053000h475,2,36047053000h475,-73.9646951533471,40.6276250448412,766962
2943114,36047053000i449,23,m,36047053000h475,2,34025810102w139,-73.9646951533471,40.6276250448412,766962
11250071,34039032001i306,58,f,34039032001h188,9,34039031700w311,-74.2328154196106,40.658099861699,409420
8421732,36119001700i460,74,m,36119001700h356,8,36119001700h356,-73.8596251387794,40.9476914490438,734860
1655754,36047012200i4025,30,f,36047012200h639,2,36047012200h639,-74.0177407830579,40.639487240684296,764840
1655755,36047012200i542,62,m,36047012200h639,2,36061009400w2263,-74.0177407830579,40.639487240684296,764840
1655756,36047012200i5089,36,m,36047012200h639,2,36047012200h639,-74.0177407830579,40.639487240684296,764840
894149,36005030701i1589,42,m,36005030701h1461,1,36005030701h1461,-73.9079789507188,40.8984668991596,1131964
894150,36005030701i2118,47,f,36005030701h1461,1,36005042100w234,-73.9079789507188,40.8984668991596,1131964
894151,36005030701i2025,8,f,36005030701h1461,1,36005000400s0,-73.9079789507188,40.8984668991596,1131964
894152,36005030701i2019,11,m,36005030701h1461,1,36005000400s0,-73.9079789507188,40.8984668991596,1131964
2926327,36047052600i3909,47,f,36047052600h1287,0,36047052600h1287,-73.96830505498271,40.6375771120487,661154
2926328,36047052600i1978,20,m,36047052600h1287,0,36047052600h1287,-73.96830505498271,40.6375771120487,661154
