,id,age,sex,hhold,htype,wp,long,lat,RID
2653936,36047043700i488,16,m,36047043700h345,5,36081017900s4,-73.9111042127077,40.6934983703613,802685
2286247,36047032700i1928,14,m,36047032700h894,1,36047021300s8,-73.9572401190265,40.6638056989367,767821
2286248,36047032700i1905,11,f,36047032700h894,1,36047021300s4,-73.9572401190265,40.6638056989367,767821
2286249,36047032700i1356,55,f,36047032700h894,1,36047032700h894,-73.9572401190265,40.6638056989367,767821
2286250,36047032700i966,62,m,36047032700h894,1,36047054900w434,-73.9572401190265,40.6638056989367,767821
3584611,36047093800i439,32,f,36047093800h281,5,36047093800h281,-73.9233803600488,40.6500320873135,796357
3584612,36047093800i510,10,f,36047093800h281,5,36047093600s4,-73.9233803600488,40.6500320873135,796357
6751399,36081047100i226,30,m,36081047100h428,3,36081047100h428,-73.8744361896467,40.7403549744717,698804
6751400,36081047100i4301,48,f,36081047100h428,3,36061009400w2171,-73.8744361896467,40.7403549744717,698804
6751401,36081047100i765,5,f,36081047100h428,3,36005040900s6,-73.8744361896467,40.7403549744717,698804
6751402,36081047100i763,4,m,36081047100h428,3,36005040900s6,-73.8744361896467,40.7403549744717,698804
6751403,36081047100i757,5,f,36081047100h428,3,36005040900s6,-73.8744361896467,40.7403549744717,698804
6751404,36081047100i3703,53,m,36081047100h428,3,36081047100h428,-73.8744361896467,40.7403549744717,698804
6751405,36081047100i3417,44,m,36081047100h428,3,36081047100h428,-73.8744361896467,40.7403549744717,698804
2773086,36047049000i1887,37,f,36047049000h1183,1,36047081600w516,-73.97327263820421,40.6404514178074,764769
2773087,36047049000i5203,48,m,36047049000h1183,1,36047049000h1183,-73.97327263820421,40.6404514178074,764769
2773088,36047049000i1876,3,f,36047049000h1183,1,36047052600d2,-73.97327263820421,40.6404514178074,764769
2773089,36047049000i1544,35,m,36047049000h1183,1,36047049000h1183,-73.97327263820421,40.6404514178074,764769
10806245,34031125000i1996,2,f,34031125000h1012,1,34003021200d2,-74.1310470375248,40.881156924764596,388122
10806246,34031125000i5254,79,f,34031125000h1012,1,34013021601w1237,-74.1310470375248,40.881156924764596,388122
10806247,34031125000i1143,32,m,34031125000h1012,1,34005702914w,-74.1310470375248,40.881156924764596,388122
10806248,34031125000i1617,31,f,34031125000h1012,1,34031125000h1012,-74.1310470375248,40.881156924764596,388122
7625194,36081104700i7243,9,m,36081104700h1707,1,36103158712s0,-73.82657499963649,40.7718450003215,698776
7625195,36081104700i6114,4,m,36081104700h1707,1,36103158712s0,-73.82657499963649,40.7718450003215,698776
7625196,36081104700i3143,22,f,36081104700h1707,1,36081104700h1707,-73.82657499963649,40.7718450003215,698776
7625197,36081104700i2814,29,m,36081104700h1707,1,36081104700h1707,-73.82657499963649,40.7718450003215,698776
7625198,36081104700i6850,25,f,36081104700h1707,1,36081104700h1707,-73.82657499963649,40.7718450003215,698776
7127494,36081067900i1356,26,f,36081067900h954,1,36081067900h954,-73.8738356233436,40.7275788334977,780183
7127495,36081067900i1793,8,m,36081067900h954,1,36005000400s0,-73.8738356233436,40.7275788334977,780183
7127496,36081067900i1783,8,m,36081067900h954,1,36005000400s0,-73.8738356233436,40.7275788334977,780183
7127497,36081067900i1155,20,m,36081067900h954,1,36061015300w347,-73.8738356233436,40.7275788334977,780183
7127498,36081067900i4041,76,f,36081067900h954,1,36081067900h954,-73.8738356233436,40.7275788334977,780183
68376,36005004100i2779,47,f,36005004100h1246,4,36061016700w85,-73.92191673847441,40.81281323992229,657779
10048498,34013021400i393,18,f,34013021400h395,9,34027042800w102,-74.23120273197951,40.837135338235605,324395
8337805,36119000600i1009,32,f,36119000600h985,5,36119000600h985,-73.8857770526856,40.944963975768,1005557
8337806,36119000600i6191,85,f,36119000600h985,5,36119000600h985,-73.8857770526856,40.944963975768,1005557
8337807,36119000600i533,16,m,36119000600h985,5,36119000803s3,-73.8857770526856,40.944963975768,1005557
8337808,36119000600i6878,63,m,36119000600h985,5,36119000600h985,-73.8857770526856,40.944963975768,1005557
921231,36005032400i1638,64,f,36005032400h873,4,36005032400h873,-73.8606130243832,40.8635897443238,793577
921232,36005032400i2580,30,m,36005032400h873,4,36005032400h873,-73.8606130243832,40.8635897443238,793577
8640282,36119006500i3276,17,m,36119006500h1132,1,36119007200s2,-73.77416860990971,40.9258532220508,214982
8640283,36119006500i2378,33,f,36119006500h1132,1,36119006500h1132,-73.77416860990971,40.9258532220508,214982
8640284,36119006500i5064,48,f,36119006500h1132,1,36119006500h1132,-73.77416860990971,40.9258532220508,214982
8640285,36119006500i2149,41,m,36119006500h1132,1,36119005702w146,-73.77416860990971,40.9258532220508,214982
6137358,36081019200i356,42,f,36081019200h193,4,36081007300w129,-73.8032244822482,40.683143255072,798878
6137359,36081019200i1586,41,f,36081019200h193,4,36081024500w191,-73.8032244822482,40.683143255072,798878
6137360,36081019200i1266,3,f,36081019200h193,4,36103145803d0,-73.8032244822482,40.683143255072,798878
10822615,34031133702i640,29,f,34031133702h406,4,34031133702h406,-74.1898591062269,40.9359935132441,937654
10822616,34031133702i2888,36,m,34031133702h406,4,34031133702h406,-74.1898591062269,40.9359935132441,937654
10822617,34031133702i2827,4,f,34031133702h406,4,34031133701s0,-74.1898591062269,40.9359935132441,937654
4396383,36061005600i3073,36,m,36061005600h1956,6,36061011202w527,-73.9865551676041,40.7399265524314,798153
4396384,36061005600i3072,42,m,36061005600h1956,6,36061009200w327,-73.9865551676041,40.7399265524314,798153
6949381,36081056700i381,89,f,36081056700h24,10,36081054200w31,-73.89412464446879,40.695751755215795,465419
3222241,36047068200i1269,24,m,36047068200h729,0,36047068200h729,-73.9237623543959,40.617142336568996,805528
3222242,36047068200i1458,26,f,36047068200h729,0,36061004900w29,-73.9237623543959,40.617142336568996,805528
3222243,36047068200i2099,8,f,36047068200h729,0,36081100801s0,-73.9237623543959,40.617142336568996,805528
3222244,36047068200i1776,31,m,36047068200h729,0,36047068200h729,-73.9237623543959,40.617142336568996,805528
8559310,36119004800i656,76,f,36119004800h60,10,36119001700w303,-73.819772228777,40.957845627347496,543294
5207743,36061019100i3334,67,m,36061019100h2790,1,36061019100h2790,-73.972150566547,40.8002277052848,774169
5207744,36061019100i3789,59,f,36061019100h2790,1,36061020500w139,-73.972150566547,40.8002277052848,774169
5207745,36061019100i3703,17,f,36061019100h2790,1,36061015100s5,-73.972150566547,40.8002277052848,774169
5207746,36061019100i3676,15,m,36061019100h2790,1,36061015100s5,-73.972150566547,40.8002277052848,774169
1767944,36047016500i2473,51,m,36047016500h1581,1,36061009900w714,-73.973395479871,40.669705294007294,662261
1767945,36047016500i5028,9,m,36047016500h1581,1,36005003300s0,-73.973395479871,40.669705294007294,662261
1767946,36047016500i2661,50,f,36047016500h1581,1,42081011900w,-73.973395479871,40.669705294007294,662261
1767947,36047016500i5024,9,m,36047016500h1581,1,36005003300s0,-73.973395479871,40.669705294007294,662261
292862,36005012300i1157,33,f,36005012300h666,5,36119005400w103,-73.8931264503355,40.8309104305635,411440
292863,36005012300i1448,14,m,36005012300h666,5,36005001600s10,-73.8931264503355,40.8309104305635,411440
4990820,36061016002i831,84,m,36061016002h787,0,36061016002h787,-73.9543213432242,40.7872943575038,684277
4990821,36061016002i1681,70,f,36061016002h787,0,36061016800w538,-73.9543213432242,40.7872943575038,684277
9664457,34013009500i5225,9,f,34013009500h2001,0,34003001000s1,-74.1641127988005,40.7787902145814,1291365
9664458,34013009500i3117,47,m,34013009500h2001,0,44007000900w,-74.1641127988005,40.7787902145814,1291365
9664459,34013009500i4279,48,f,34013009500h2001,0,34013008000w1165,-74.1641127988005,40.7787902145814,1291365
9664460,34013009500i3973,54,f,34013009500h2001,0,34013009500h2001,-74.1641127988005,40.7787902145814,1291365
848909,36005028700i1742,77,f,36005028700h1005,0,36005028700h1005,-73.90299228856308,40.884103535920794,763219
848910,36005028700i1747,74,m,36005028700h1005,0,36005028700h1005,-73.90299228856308,40.884103535920794,763219
848911,36005028700i2840,18,m,36005028700h1005,0,36061014500w966,-73.90299228856308,40.884103535920794,763219
2294497,36047032900i982,59,f,36047032900h752,5,36047032900h752,-73.9469159251575,40.6625950273649,766456
2294498,36047032900i472,17,m,36047032900h752,5,36047033700s2,-73.9469159251575,40.6625950273649,766456
2294499,36047032900i521,15,m,36047032900h752,5,36047033700s2,-73.9469159251575,40.6625950273649,766456
2294500,36047032900i4607,20,f,36047032900h752,5,36047032900h752,-73.9469159251575,40.6625950273649,766456
334964,36005014400i3182,86,f,36005014400h1529,4,36005014400h1529,-73.8256373588646,40.8242767213288,656781
334965,36005014400i5843,70,f,36005014400h1529,4,36005042100w1169,-73.8256373588646,40.8242767213288,656781
8074293,36085012804i1242,43,m,36085012804h845,1,36085002002w33,-74.0985591638801,40.563935718153296,478141
8074294,36085012804i1529,49,f,36085012804h845,1,34023000200w129,-74.0985591638801,40.563935718153296,478141
8074295,36085012804i2329,5,m,36085012804h845,1,36085015601s2,-74.0985591638801,40.563935718153296,478141
8074296,36085012804i3585,30,m,36085012804h845,1,36081090700w264,-74.0985591638801,40.563935718153296,478141
8074297,36085012804i2331,9,f,36085012804h845,1,36085015601s2,-74.0985591638801,40.563935718153296,478141
8074298,36085012804i4062,56,f,36085012804h845,1,36085012804h845,-74.0985591638801,40.563935718153296,478141
5708765,36081000600i3556,42,f,36081000600h159,5,36081000600h159,-73.8651273367906,40.6854067292875,698887
5708766,36081000600i149,14,f,36081000600h159,5,36103124300s0,-73.8651273367906,40.6854067292875,698887
5708767,36081000600i176,43,f,36081000600h159,5,36047044100w9,-73.8651273367906,40.6854067292875,698887
5708768,36081000600i2393,56,f,36081000600h159,5,36081000600h159,-73.8651273367906,40.6854067292875,698887
497185,36005019900i5592,17,m,36005019900h745,5,36005001600s10,-73.92526538616691,40.8378515585299,762819
497186,36005019900i1078,23,f,36005019900h745,5,36005019900h745,-73.92526538616691,40.8378515585299,762819
497187,36005019900i760,14,m,36005019900h745,5,36005001600s10,-73.92526538616691,40.8378515585299,762819
497188,36005019900i7075,46,m,36005019900h745,5,36005019900h745,-73.92526538616691,40.8378515585299,762819
6574538,36081040300i1128,10,m,36081040300h414,3,36103145704s2,-73.85845011769081,40.7500053515575,692015
6574539,36081040300i4542,0,m,36081040300h414,3,36005022300d0,-73.85845011769081,40.7500053515575,692015
6574540,36081040300i194,64,m,36081040300h414,3,36081040300h414,-73.85845011769081,40.7500053515575,692015
6574541,36081040300i5373,32,m,36081040300h414,3,36081040300h414,-73.85845011769081,40.7500053515575,692015
6574542,36081040300i3498,32,m,36081040300h414,3,36081040300h414,-73.85845011769081,40.7500053515575,692015
6574543,36081040300i5397,57,f,36081040300h414,3,36047013200w7,-73.85845011769081,40.7500053515575,692015
9906309,34013016000i3038,6,f,34013016000h1094,1,34019011002s2,-74.20280656968279,40.813872104072296,35122
9906310,34013016000i3039,9,f,34013016000h1094,1,34019011002s2,-74.20280656968279,40.813872104072296,35122
9906311,34013016000i3040,16,m,34013016000h1094,1,34039037100s0,-74.20280656968279,40.813872104072296,35122
9906312,34013016000i6645,45,m,34013016000h1094,1,34031124322w181,-74.20280656968279,40.813872104072296,35122
9906313,34013016000i6551,35,m,34013016000h1094,1,34023009100w86,-74.20280656968279,40.813872104072296,35122
9906314,34013016000i2104,45,m,34013016000h1094,1,34013021601w211,-74.20280656968279,40.813872104072296,35122
9906315,34013016000i2547,49,f,34013016000h1094,1,34031124402w339,-74.20280656968279,40.813872104072296,35122
3277737,36047074000i271,34,m,36047074000h524,3,36061003100w2334,-73.94131550451291,40.6273364592017,663205
3277738,36047074000i2161,48,m,36047074000h524,3,36061020300w1232,-73.94131550451291,40.6273364592017,663205
3277739,36047074000i886,6,f,36047074000h524,3,36081094700s0,-73.94131550451291,40.6273364592017,663205
3277740,36047074000i888,0,m,36047074000h524,3,36081033900d1,-73.94131550451291,40.6273364592017,663205
7551307,36081099705i2331,35,f,36081099705h497,1,36081099705h497,-73.7873118126272,40.7891618379686,780674
7551308,36081099705i727,32,f,36081099705h497,1,36119009400w838,-73.7873118126272,40.7891618379686,780674
7551309,36081099705i932,1,m,36081099705h497,1,36005025600d1,-73.7873118126272,40.7891618379686,780674
7551310,36081099705i937,15,m,36081099705h497,1,36081109700s0,-73.7873118126272,40.7891618379686,780674
7551311,36081099705i617,31,m,36081099705h497,1,36061009000w579,-73.7873118126272,40.7891618379686,780674
7551312,36081099705i2143,66,m,36081099705h497,1,36081099705h497,-73.7873118126272,40.7891618379686,780674
4673816,36061011700i2381,26,f,36061011700h1741,6,36061008900w78,-73.9983976921475,40.760857783703706,1252933
4673817,36061011700i2380,24,f,36061011700h1741,6,36061011700h1741,-73.9983976921475,40.760857783703706,1252933
4673818,36061011700i2374,21,f,36061011700h1741,6,36061005800w1019,-73.9983976921475,40.760857783703706,1252933
4673819,36061011700i2376,18,f,36061011700h1741,6,36061011700h1741,-73.9983976921475,40.760857783703706,1252933
5356120,36061022301i2595,5,f,36061022301h1388,1,36061022301s0,-73.9549299657473,40.8191587953094,449908
5356121,36061022301i1125,46,m,36061022301h1388,1,36061022301h1388,-73.9549299657473,40.8191587953094,449908
5356122,36061022301i6685,6,m,36061022301h1388,1,36061021303s1,-73.9549299657473,40.8191587953094,449908
5356123,36061022301i2582,39,f,36061022301h1388,1,36061022301h1388,-73.9549299657473,40.8191587953094,449908
3891652,36059300500i5141,47,f,36059300500h1880,6,36059301101w49,-73.7304576853817,40.7883779197397,672549
3891653,36059300500i5140,55,m,36059300500h1880,6,36059300500w88,-73.7304576853817,40.7883779197397,672549
3891654,36059300500i1294,19,m,36059300500h1880,6,36059300500h1880,-73.7304576853817,40.7883779197397,672549
3891655,36059300500i4330,57,f,36059300500h1880,6,36059300500h1880,-73.7304576853817,40.7883779197397,672549
3891656,36059300500i4336,65,f,36059300500h1880,6,36059300500h1880,-73.7304576853817,40.7883779197397,672549
3891657,36059300500i4340,55,f,36059300500h1880,6,36061003900w836,-73.7304576853817,40.7883779197397,672549
3891658,36059300500i4346,55,f,36059300500h1880,6,36001001100w,-73.7304576853817,40.7883779197397,672549
10420908,34017013300i1297,34,f,34017013300h693,1,34017013800w34,-74.1559343829204,40.7641739835056,36332
10420909,34017013300i2571,6,f,34017013300h693,1,34013009000s0,-74.1559343829204,40.7641739835056,36332
10420910,34017013300i2555,5,f,34017013300h693,1,34013009000s0,-74.1559343829204,40.7641739835056,36332
10420911,34017013300i1220,29,m,34017013300h693,1,36047016000w87,-74.1559343829204,40.7641739835056,36332
4239463,36061002500i3900,29,f,36061002500h978,4,36061002500h978,-73.997516477495,40.7087800012317,684072
4239464,36061002500i3822,28,f,36061002500h978,4,36061002500h978,-73.997516477495,40.7087800012317,684072
4239465,36061002500i1684,63,f,36061002500h978,4,36061002500h978,-73.997516477495,40.7087800012317,684072
10229993,34017005400i284,35,m,34017005400h506,7,34017005400h506,-74.0899689706546,40.707951927460705,920541
7723764,36081121500i2640,78,f,36081121500h1275,6,36081121500h1275,-73.80416511198369,40.7386646727909,799675
7723765,36081121500i2691,69,f,36081121500h1275,6,36081121500h1275,-73.80416511198369,40.7386646727909,799675
7723766,36081121500i2644,80,f,36081121500h1275,6,36081121500h1275,-73.80416511198369,40.7386646727909,799675
10710630,34023003600i1537,28,m,34023003600h1268,1,34013011400w202,-74.2184152968519,40.5773297140542,622548
10710631,34023003600i6331,32,f,34023003600h1268,1,34023002703w74,-74.2184152968519,40.5773297140542,622548
10710632,34023003600i5324,48,m,34023003600h1268,1,34023003600h1268,-74.2184152968519,40.5773297140542,622548
10710633,34023003600i2847,2,m,34023003600h1268,1,34019011201d3,-74.2184152968519,40.5773297140542,622548
10710634,34023003600i2095,19,f,34023003600h1268,1,34039036400w107,-74.2184152968519,40.5773297140542,622548
10710635,34023003600i2860,9,f,34023003600h1268,1,34003001000s1,-74.2184152968519,40.5773297140542,622548
10710636,34023003600i5656,41,m,34023003600h1268,1,34023001409w16,-74.2184152968519,40.5773297140542,622548
2163025,36047028900i133,13,m,36047028900h395,5,36047029300s2,-73.9326438243239,40.6935263956794,767752
2163026,36047028900i117,9,f,36047028900h395,5,36047043100s1,-73.9326438243239,40.6935263956794,767752
2163027,36047028900i275,48,f,36047028900h395,5,36047028900h395,-73.9326438243239,40.6935263956794,767752
6957188,36081057700i2184,63,m,36081057700h1164,0,36081057700h1164,-73.8904255198894,40.6999211358295,466450
