Id,HmID,WrkID,Sex,Age,Grp
36061015500i8043,36061015500h5089,36005034500w51,f,41,inGrp
36061015500i7854,36061015500h5089,36061015500h5089,m,43,inGrp
36085025100i404,36085025100h320,36085025100h320,f,48,inGrp
36061001501i4136,36061001501h2587,36061009500w816,m,27,inGrp
36061001501i3957,36061001501h2587,36061011900w1766,f,18,inGrp
34003017500i2746,34003017500h1468,34003017500h1468,f,73,inGrp
34003017500i5731,34003017500h1468,34003017500h1468,m,19,inGrp
34003017500i2607,34003017500h1468,34003017500h1468,m,65,inGrp
36061013000i1577,36061013000h1084,36061014200d3,m,3,inGrp
36061013000i1599,36061013000h1084,36081005700s0,m,10,inGrp
36061013000i1337,36061013000h1084,36061013000h1084,f,29,inGrp
36061013000i1154,36061013000h1084,36061008200w708,m,36,inGrp
36061013000i1605,36061013000h1084,36061014200d3,m,0,inGrp
36047079400i1570,36047079400h445,36059301800w1554,f,21,inGrp
36047079400i1483,36047079400h445,36047079400d2,f,2,inGrp
36047079400i1048,36047079400h445,36047079400d1,m,0,inGrp
36047079400i1030,36047079400h445,36047079400s10,m,15,inGrp
36047079400i552,36047079400h445,36047079400h445,m,26,inGrp
36047079400i798,36047079400h445,36047064200w29,f,33,inGrp
36081133300i436,36081133300h330,36081133300h330,f,51,inGrp
36081133300i3677,36081133300h330,36081133300h330,f,71,inGrp
34003003300i2928,34003003300h1511,34003003300w32,m,65,inGrp
34003003300i3010,34003003300h1511,34003057101w30,f,65,inGrp
34003003300i5994,34003003300h1511,34003003300h1511,m,8,inGrp
34003003300i6212,34003003300h1511,34003023402w393,m,44,inGrp
34003018100i2166,34003018100h1662,34003018100h1662,m,65,inGrp
34003018100i6115,34003018100h1662,34003018100h1662,m,34,inGrp
34003018100i6583,34003018100h1662,36081015700w242,f,59,inGrp
34003018100i7198,34003018100h1662,34003018100h1662,f,63,inGrp
34003018100i6735,34003018100h1662,34003042400d2,m,3,inGrp
34003018100i6732,34003018100h1662,34003018100h1662,m,85,inGrp
34003018100i5044,34003018100h1662,34013022700s1,f,15,inGrp
34003018100i2846,34003018100h1662,34003018100h1662,f,59,inGrp
36061013500i2302,36061013500h3141,36061018800w34,m,19,inGrp
36061013500i4372,36061013500h3141,36061013500h3141,m,28,inGrp
36061013500i6502,36061013500h3141,36061013500h3141,m,35,inGrp
36061013500i1868,36061013500h3141,36061013500h3141,m,18,inGrp
34013000500i1539,34013000500h131,34013000500h131,m,31,inGrp
34013000500i1611,34013000500h131,34013000500h131,f,39,inGrp
34013000500i202,34013000500h131,34013015400w244,f,59,inGrp
34013000500i192,34013000500h131,34013000500h131,m,16,inGrp
34013000500i236,34013000500h131,34013000500h131,f,17,inGrp
34013000500i1192,34013000500h131,34013000500h131,m,38,inGrp
34013000500i212,34013000500h131,34013000500h131,m,15,inGrp
34013000500i1636,34013000500h131,34013000500h131,f,11,inGrp
36061006700i2454,36061006700h2258,34003042500w299,f,28,inGrp
36061006700i5413,36061006700h2258,36061006900w198,f,85,inGrp
36005036400i547,36005036400h328,36081001900w907,f,53,inGrp
36005036400i801,36005036400h328,36005000400s0,f,11,inGrp
36005036400i1878,36005036400h328,36005000400s0,f,5,inGrp
36005036400i2071,36005036400h328,36061017401w67,m,58,inGrp
36005036400i783,36005036400h328,36005000400s0,f,11,inGrp
36005036400i794,36005036400h328,36005001600s10,f,16,inGrp
36005036400i790,36005036400h328,36005001600s10,f,15,inGrp
34003022100i2035,34003022100h846,34003022100h846,m,52,inGrp
34003022100i2065,34003022100h846,34003022200w92,f,53,inGrp
34003022100i3041,34003022100h846,34013012600s1,m,9,inGrp
36005013100i5037,36005013100h1374,36005043100w42,m,37,inGrp
36005013100i2009,36005013100h1374,36061011203w766,m,29,inGrp
36005013100i4135,36005013100h1374,36005013100h1374,f,76,inGrp
36005013100i3228,36005013100h1374,36005000400s0,f,4,inGrp
36005013100i2615,36005013100h1374,36005042100w685,f,24,inGrp
36005013100i3679,36005013100h1374,36059300600w206,m,25,inGrp
36119000103i611,36119000103h697,36119001700w561,f,41,inGrp
36119000103i71,36119000103h697,36119000103d1,f,3,inGrp
36119000103i4749,36119000103h697,36119000103h697,m,20,inGrp
36119000103i4890,36119000103h697,36119000103h697,f,38,inGrp
36119000103i5340,36119000103h697,36119000202s0,f,5,inGrp
36119000103i66,36119000103h697,36119000201s0,m,13,inGrp
36119000103i68,36119000103h697,36119000202s0,m,9,inGrp
34003011100i4207,34003011100h825,34003042400s1,m,15,inGrp
34003011100i1784,34003011100h825,34013017900s0,f,9,inGrp
34003011100i1783,34003011100h825,34013017900s0,m,5,inGrp
34003011100i963,34003011100h825,36005022901w68,m,27,inGrp
34003011100i1358,34003011100h825,34003011100h825,f,32,inGrp
36085000600i663,36085000600h727,36085000600h727,f,26,inGrp
34017010600i5008,34017010600h2075,34017011300s0,m,12,inGrp
34017010600i2865,34017010600h2075,34017010600h2075,m,39,inGrp
34017010600i3279,34017010600h2075,34017010600h2075,f,25,inGrp
34017010600i5007,34017010600h2075,34017010600s1,f,15,inGrp
34013002201i4444,34013002201h2652,34013002201h2652,m,34,inGrp
34013002201i6709,34013002201h2652,34013002201h2652,m,39,inGrp
34013002201i4912,34013002201h2652,34013002201h2652,f,20,inGrp
34013002201i6183,34013002201h2652,34013002201h2652,m,51,inGrp
36061013900i2064,36061013900h3201,36061013900h3201,m,58,inGrp
36119001502i2553,36119001502h1153,36119001502h1153,m,79,inGrp
36119001502i1802,36119001502h1153,36081086300w21,m,30,inGrp
36119001502i2535,36119001502h1153,36061009200w2540,f,52,inGrp
36119001502i2056,36119001502h1153,36119001502h1153,f,35,inGrp
36047059100i3668,36047059100h1431,34003005000w586,m,46,inGrp
36047059100i2331,36047059100h1431,36047059100h1431,f,31,inGrp
36047059100i2330,36047059100h1431,36061006500w481,f,22,inGrp
36061006400i15,36061006400h432,36061006400h432,f,27,inGrp
36047105804i3848,36047105804h2348,36047105804h2348,f,41,inGrp
36047105804i4533,36047105804h2348,36047092200s1,m,7,inGrp
36047105804i1860,36047105804h2348,36061003300w1378,m,39,inGrp
36047030700i4110,36047030700h906,36061000700w3260,f,66,inGrp
36047030700i900,36047030700h906,36047077200s4,f,16,inGrp
36047030700i907,36047030700h906,36047077200s4,f,14,inGrp
36047030700i4341,36047030700h906,36047030700h906,f,30,inGrp
36047030700i1046,36047030700h906,36047030700h906,f,53,inGrp
34017016700i333,34017016700h281,34017016700h281,m,50,inGrp
34017016700i1337,34017016700h281,34003023602w103,m,35,inGrp
34039031602i1065,34039031602h683,34039031602h683,f,57,inGrp
34039031602i1060,34039031602h683,34039031602h683,m,15,inGrp
34039031602i4800,34039031602h683,34039031602h683,f,52,inGrp
34039031602i1059,34039031602h683,34039031602h683,f,17,inGrp
34017010400i3300,34017010400h693,34017010800s0,m,4,inGrp
34017010400i1006,34017010400h693,34017010400h693,f,51,inGrp
34017010400i3728,34017010400h693,34039035400w232,f,25,inGrp
36061003200i5024,36061003200h3761,36061003200h3761,f,38,inGrp
36061003200i5030,36061003200h3761,36061003200h3761,f,45,inGrp
36061003200i5039,36061003200h3761,36061003602w7,f,25,inGrp
36047038900i847,36047038900h565,36047038900h565,f,27,inGrp
36047038900i974,36047038900h565,36047039300d0,f,0,inGrp
36047038900i970,36047038900h565,36047042500s0,f,4,inGrp
36047038900i2461,36047038900h565,36047038900h565,m,33,inGrp
36047038900i968,36047038900h565,36047039300d0,f,1,inGrp
36047038900i551,36047038900h565,36061002900w2690,m,31,inGrp
36047118800i2519,36047118800h895,36081020600s0,m,6,inGrp
36047118800i3231,36047118800h895,36081020600s0,m,11,inGrp
36047118800i2978,36047118800h895,36081012400s2,m,17,inGrp
36047118800i1393,36047118800h895,36047118800h895,m,35,inGrp
36047118800i4493,36047118800h895,36081012000d4,f,3,inGrp
36047118800i1982,36047118800h895,36081063700w117,f,38,inGrp
34013009700i2660,34013009700h1521,34013007502w67,m,24,inGrp
34013009700i3093,34013009700h1521,34013009700h1521,f,19,inGrp
36005004200i7026,36005004200h2421,36005004200h2421,m,22,inGrp
36005004200i4656,36005004200h2421,36005039500w28,m,63,inGrp
36005004200i5522,36005004200h2421,36005004200h2421,f,48,inGrp
36005004200i5776,36005004200h2421,36005004200h2421,f,59,inGrp
36005004200i5833,36005004200h2421,36005001600s10,f,14,inGrp
36005004200i3034,36005004200h2421,36081041400w81,m,61,inGrp
36005004200i4673,36005004200h2421,36005004200h2421,m,23,inGrp
36005004200i4480,36005004200h2421,36005004200h2421,f,51,inGrp
36005042300i87,36005042300h424,36005041900s0,f,13,inGrp
36005042300i422,36005042300h424,36005042300h424,f,27,inGrp
36005042300i96,36005042300h424,36005000400s0,f,7,inGrp
36005042300i93,36005042300h424,36005001600s10,m,15,inGrp
36005042300i2974,36005042300h424,36005042300h424,m,43,inGrp
34013014400i2432,34013014400h1374,34013014400w96,m,43,inGrp
34013014400i3075,34013014400h1374,34013013500w35,f,71,inGrp
34013014400i2652,34013014400h1374,34013017800w47,f,45,inGrp
36061000600i466,36061000600h46,36061000600h46,f,73,inGrp
36081014300i1286,36081014300h842,36005005600s1,m,15,inGrp
36081014300i1298,36081014300h842,36005005600s1,f,14,inGrp
36081014300i1205,36081014300h842,36081014300h842,f,36,inGrp
36081014300i910,36081014300h842,36047000900w10598,m,40,inGrp
36081014300i3421,36081014300h842,36061014601w89,m,23,inGrp
36081014300i1300,36081014300h842,36061019400d1,f,2,inGrp
36061029100i3259,36061029100h1630,36061006500w485,f,55,inGrp
36061029100i10083,36061029100h1630,36061030300s2,m,6,inGrp
36061015100i5444,36061015100h3505,36061015100h3505,f,43,inGrp
36061015100i4731,36061015100h3505,36061015100h3505,m,49,inGrp
36081027700i3755,36081027700h2004,36061009500w774,f,34,inGrp
36081027700i7404,36081027700h2004,36081103900w37,m,62,inGrp
36081027700i3171,36081027700h2004,36081027700w26,m,35,inGrp
36081027700i6282,36081027700h2004,36005003900d1,m,0,inGrp
36081027700i7184,36081027700h2004,36081027700h2004,f,19,inGrp
34013009600i4116,34013009600h1087,34003051300w238,m,41,inGrp
34013009600i1656,34013009600h1087,34013009600h1087,m,43,inGrp
34013009600i3038,34013009600h1087,34013009600h1087,m,11,inGrp
34013009600i2366,34013009600h1087,34013009600h1087,f,49,inGrp
36047003900i1255,36047003900h774,36005023200w135,f,59,inGrp
36047003900i1250,36047003900h774,36085008100w54,f,58,inGrp
36047003900i1257,36047003900h774,36047003900h774,f,60,inGrp
36047034900i2376,36047034900h1272,36047034900h1272,m,3,inGrp
36047034900i4428,36047034900h1272,36047089200s0,f,10,inGrp
36047034900i5242,36047034900h1272,36047090000s0,m,15,inGrp
36047034900i695,36047034900h1272,36047034900h1272,m,35,inGrp
36047007600i645,36047007600h380,36047114400w157,f,30,inGrp
36047007600i4289,36047007600h380,36047008400s2,m,15,inGrp
36047007600i4242,36047007600h380,36061011500w355,f,35,inGrp
36047002100i2669,36047002100h1361,36047002100h1361,m,41,inGrp
36047002100i2666,36047002100h1361,36047022900w1,m,46,inGrp
34031264101i2740,34031264101h1529,34031264101h1529,f,85,inGrp
34031264101i3694,34031264101h1529,34031264102w222,m,32,inGrp
34031264101i2739,34031264101h1529,34031264101h1529,m,88,inGrp
34039031300i2481,34039031300h1466,34039031300h1466,m,28,inGrp
34039031300i5832,34039031300h1466,34039031300h1466,m,15,inGrp
34039031300i4379,34039031300h1466,34039031300h1466,m,4,inGrp
34039031300i2931,34039031300h1466,34039031300h1466,f,23,inGrp
34039031300i5057,34039031300h1466,34039031300h1466,m,29,inGrp
36061006100i229,36061006100h908,36061006100h908,m,55,inGrp
36061019100i2195,36061019100h1182,36061008000w1156,f,56,inGrp
36005035800i4299,36005035800h2382,36047003700w945,m,23,inGrp
36005035800i600,36005035800h2382,36061012900w321,m,18,inGrp
36005021800i2001,36005021800h1640,36005021800h1640,m,54,inGrp
36005021800i4670,36005021800h1640,36005021800h1640,f,24,inGrp
36005021800i4695,36005021800h1640,36005021800h1640,m,22,inGrp
36005021800i3623,36005021800h1640,36005001600s10,m,16,inGrp
36005021800i3031,36005021800h1640,36081007300w130,f,49,inGrp
36005021800i5637,36005021800h1640,36005021800h1640,f,42,inGrp
36061001200i3,36061001200h2,36061001200h2,f,69,inGrp
36047070600i2479,36047070600h758,36047070600h758,m,39,inGrp
36047070600i1481,36047070600h758,36061010100w1879,f,60,inGrp
36047070600i1332,36047070600h758,36061010100w1607,m,72,inGrp
36047070600i2324,36047070600h758,36081009600s0,m,12,inGrp
36047028600i361,36047028600h339,36047028600h339,f,45,inGrp
36047061004i802,36047061004h1445,36047061004h1445,m,2,inGrp
36047061004i1267,36047061004h1445,36047061004h1445,f,31,inGrp
34003017400i2006,34003017400h942,34003017400h942,f,25,inGrp
34003017400i4935,34003017400h942,34003017500d0,f,1,inGrp
34003017400i3288,34003017400h942,34003014000s1,f,4,inGrp
34003017400i1780,34003017400h942,36061008400w864,m,23,inGrp
34003017400i3285,34003017400h942,34003014000s1,f,4,inGrp
36005041400i1553,36005041400h671,36005000400s0,f,8,inGrp
36005041400i1200,36005041400h671,36005041400h671,f,50,inGrp
36005041400i1556,36005041400h671,36119002700s0,m,13,inGrp
36005041400i4292,36005041400h671,36005041400h671,m,67,inGrp
36081112300i155,36081112300h121,36119000801w42,f,28,inGrp
36081089200i7337,36081089200h507,36005029302w52,f,30,inGrp
36081089200i326,36081089200h507,36081023200s0,f,13,inGrp
36081089200i424,36081089200h507,36081089200h507,f,46,inGrp
36061028500i6344,36061028500h2480,36061028500h2480,f,70,inGrp
36061028500i1497,36061028500h2480,36061011402w397,m,19,inGrp
36061028500i3606,36061028500h2480,36005018302w89,m,22,inGrp
36061028500i1441,36061028500h2480,36061028500h2480,m,18,inGrp
36061028500i1453,36061028500h2480,36061028500h2480,m,19,inGrp
34003019204i3037,34003019204h1690,34003019204h1690,m,71,inGrp
34003019204i3064,34003019204h1690,34003023502w91,m,71,inGrp
36005014702i3045,36005014702h1456,36005014702h1456,f,58,inGrp
36005014702i4252,36005014702h1456,36005014702h1456,m,53,inGrp
36005014702i1720,36005014702h1456,36005015500w89,m,54,inGrp
36047035601i2778,36047035601h1155,36047046201w10,f,19,inGrp
36047035601i1776,36047035601h1155,36047035601h1155,f,59,inGrp
36047035601i1365,36047035601h1155,36047035601h1155,m,52,inGrp
36047019000i1408,36047019000h823,36047019000h823,f,58,inGrp
36047019000i1906,36047019000h823,36047018200s0,f,17,inGrp
36047019000i1916,36047019000h823,36047018200s0,m,17,inGrp
36047019000i1109,36047019000h823,36047019000h823,m,65,inGrp
36047039400i122,36047039400h174,36047039400h174,m,28,inGrp
34017018800i2477,34017018800h1583,36061008200w1994,m,35,inGrp
34017018800i2479,34017018800h1583,34017018800h1583,m,32,inGrp
36061028300i1332,36061028300h1207,36061028300s0,m,7,inGrp
36061028300i1540,36061028300h1207,36061028300h1207,f,37,inGrp
36061028300i1333,36061028300h1207,36061028300s0,m,9,inGrp
36061028300i7329,36061028300h1207,36061028300h1207,f,30,inGrp
34017015002i5331,34017015002h2045,34017015002h2045,m,19,inGrp
34017015002i3815,34017015002h2045,36061004000w484,f,49,inGrp
34017015002i3236,34017015002h2045,34017015002h2045,m,40,inGrp
36047027000i1573,36047027000h812,36047027000h812,f,42,inGrp
36047027000i1906,36047027000h812,36061000700w2947,f,46,inGrp
36047027000i1585,36047027000h812,36047027000h812,m,36,inGrp
36047027000i2075,36047027000h812,36047027000h812,m,65,inGrp
36047027000i2385,36047027000h812,36047027000h812,m,63,inGrp
36047027000i2349,36047027000h812,36047027000h812,f,58,inGrp
36047000100i3568,36047000100h1561,36047002300s0,f,9,inGrp
36047000100i1805,36047000100h1561,36047000100h1561,m,44,inGrp
36047000100i2144,36047000100h1561,36047000100h1561,f,36,inGrp
36047000100i3567,36047000100h1561,36047000100h1561,f,1,inGrp
34017014600i3156,34017014600h766,34017014600h766,m,34,inGrp
34017014600i2648,34017014600h766,34013012400w54,f,63,inGrp
34017014600i1288,34017014600h766,34017014400w81,m,60,inGrp
34017014600i1459,34017014600h766,34017014300w38,f,68,inGrp
36061018200i5361,36061018200h774,36081048000w507,f,35,inGrp
36061018200i5877,36061018200h774,36061017200s4,m,11,inGrp
36061018200i826,36061018200h774,36061018200h774,f,30,inGrp
36061018200i384,36061018200h774,36061020600s2,m,15,inGrp
34003025200i2097,34003025200h1101,34003021100w105,f,34,inGrp
34003025200i1908,34003025200h1101,34003023402w609,m,43,inGrp
34003025200i3309,34003025200h1101,34003023100s0,m,5,inGrp
36081064101i201,36081064101h190,36047107000w233,f,42,inGrp
34017004200i4318,34017004200h820,34017004200h820,f,50,inGrp
34017004200i3923,34017004200h820,34017004200h820,f,46,inGrp
34017004200i1627,34017004200h820,34017004200h820,f,50,inGrp
34017004200i3507,34017004200h820,34017004200h820,f,20,inGrp
36047119200i1785,36047119200h526,36047119200h526,m,61,inGrp
36047119200i2566,36047119200h526,36081019200s0,m,5,inGrp
36047119200i2949,36047119200h526,36047119200h526,f,23,inGrp
36047119200i2557,36047119200h526,36047000900w12321,f,54,inGrp
36047119200i2170,36047119200h526,36081019200s0,m,4,inGrp
36047119200i1150,36047119200h526,36047119200h526,f,28,inGrp
36061031703i2975,36061031703h2122,36061020300w515,m,36,inGrp
36061031703i2977,36061031703h2122,36061031703h2122,f,27,inGrp
36061031703i4568,36061031703h2122,36061001300d1,m,2,inGrp
36061031703i4566,36061031703h2122,36047001100s2,f,6,inGrp
36119001000i181,36119001000h167,36119001000h167,f,36,inGrp
36061001501i1878,36061001501h1734,36061001501h1734,f,62,inGrp
36061001501i1783,36061001501h1734,36047003700w2182,m,58,inGrp
36005029301i220,36005029301h40,36061000700w3188,f,77,inGrp
34003031200i242,34003031200h490,34017007700w985,m,31,inGrp
36061003001i2837,36061003001h2042,36061010400w2067,f,25,inGrp
36061003001i2835,36061003001h2042,36061003001h2042,f,26,inGrp
36061003001i2834,36061003001h2042,36061003001h2042,f,33,inGrp
34003021400i2250,34003021400h1036,34003021400h1036,m,9,inGrp
34003021400i3824,34003021400h1036,34003021400h1036,f,28,inGrp
34003021400i1704,34003021400h1036,34003021400h1036,f,30,inGrp
34003021400i1103,34003021400h1036,34003012001w582,m,37,inGrp
34003025200i2338,34003025200h952,34003025200s3,f,12,inGrp
34003025200i1412,34003025200h952,34023009100w75,m,52,inGrp
34003025200i1607,34003025200h952,34003025200h952,f,48,inGrp
36005041900i6108,36005041900h1499,36005041900h1499,f,54,inGrp
36005041900i5868,36005041900h1499,36005039700w199,m,58,inGrp
36005041900i4884,36005041900h1499,36081049700w9,f,41,inGrp
36005041900i1312,36005041900h1499,36005041900h1499,m,26,inGrp
36061004100i3269,36061004100h2383,36061010400w2256,m,50,inGrp
36061004100i7224,36061004100h2383,36061004100h2383,f,46,inGrp
36061004100i3046,36061004100h2383,36061005800w1101,f,41,inGrp
36061015100i2648,36061015100h2851,36061015100h2851,m,23,inGrp
36061015100i3423,36061015100h2851,36061003900w187,f,19,inGrp
36061015100i4227,36061015100h2851,36047051900s4,f,4,inGrp
36061007100i1681,36061007100h1195,36047000900w7489,m,68,inGrp
36005039800i1857,36005039800h947,36005011900w40,f,37,inGrp
36005039800i1572,36005039800h947,36005039800h947,m,33,inGrp
36005044400i2662,36005044400h704,36119002404w328,m,75,inGrp
36005044400i1417,36005044400h704,36005000400s0,m,9,inGrp
36005044400i303,36005044400h704,36081084900w253,m,62,inGrp
36005044400i3059,36005044400h704,36005000400s0,f,9,inGrp
36005044400i1404,36005044400h704,36005000400s0,m,9,inGrp
